"Kitchener-Cambridge-Waterloo, Ontario","Total impaired driving",669.00,628.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Sexual assault, level 3, aggravated",0.00,1.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Other Controlled Drugs and Substances Act, possession",52.00,31.00,7.00
"Kitchener-Cambridge-Waterloo, Ontario","Other assaults",25.00,14.00,4.00
"Kitchener-Cambridge-Waterloo, Ontario","Impaired operation of motor vehicle, vessel or aircraft",646.00,604.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Attempts, conspiracies, accessories (Part XIII Criminal Code)",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Assault, level 3, aggravated",20.00,24.00,16.00
"Kitchener-Cambridge-Waterloo, Ontario","Firearm transfers or serial numbers",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Impaired operation, failure to provide blood sample",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Impaired operation, causing death",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Dangerous operation of motor vehicle, vessel or aircraft",126.00,133.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Total Federal Statute violations",1357.00,507.00,425.00
"Kitchener-Cambridge-Waterloo, Ontario","Trespass at night",12.00,7.00,1.00
"Kitchener-Cambridge-Waterloo, Ontario","Methamphetamines (crystal meth), possession",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Arson",189.00,6.00,7.00
"Kitchener-Cambridge-Waterloo, Ontario","Impaired operation, failure to provide breath sample",18.00,18.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Abduction under age 14, by parent or guardian",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","All other Criminal Code (includes Part XII.1 Criminal Code)",5.00,2.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Other federal statutes",5.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Criminal negligence causing death",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Total other violations",288.00,140.00,23.00
"Kitchener-Cambridge-Waterloo, Ontario","Shoplifting $5,000 or under",528.00,37.00,9.00
"Kitchener-Cambridge-Waterloo, Ontario","Indecent/Harassing communications",86.00,5.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Heroin, trafficking",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Forcible confinement or kidnapping",50.00,52.00,1.00
"Kitchener-Cambridge-Waterloo, Ontario","Assault, level 2, weapon or bodily harm",532.00,308.00,70.00
"Kitchener-Cambridge-Waterloo, Ontario","Total, all violations",27870.00,6429.00,1543.00
"Kitchener-Cambridge-Waterloo, Ontario","Total other Federal Statutes",7.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Total firearms, use of, discharge, pointing",8.00,0.00,1.00
"Kitchener-Cambridge-Waterloo, Ontario","Cocaine, trafficking",25.00,33.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Theft over $5,000",86.00,19.00,2.00
"Kitchener-Cambridge-Waterloo, Ontario","Fraud",1372.00,361.00,29.00
"Kitchener-Cambridge-Waterloo, Ontario","Total robbery",349.00,94.00,55.00
"Kitchener-Cambridge-Waterloo, Ontario","Sexual assault, level 1",246.00,68.00,11.00
"Kitchener-Cambridge-Waterloo, Ontario","Total possession of stolen property",1511.00,1062.00,299.00
"Kitchener-Cambridge-Waterloo, Ontario","Breaking and entering",3559.00,255.00,131.00
"Kitchener-Cambridge-Waterloo, Ontario","Intimidation of a justice system participant or a journalist",1.00,1.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Total violent Criminal Code violations",3774.00,1724.00,356.00
"Kitchener-Cambridge-Waterloo, Ontario","Pointing a firearm",2.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Child pornography",7.00,5.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Voyeurism",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Methamphetamines (crystal meth), trafficking",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Hostage-taking",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Unlawfully causing bodily harm",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Total fail to stop or remain",33.00,23.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Offences against public order (Part II Criminal Code)",7.00,5.00,1.00
"Kitchener-Cambridge-Waterloo, Ontario","Total weapons violations",216.00,64.00,25.00
"Kitchener-Cambridge-Waterloo, Ontario","Impaired operation, causing bodily harm",5.00,6.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Obstruct public or peace officer",99.00,87.00,11.00
"Kitchener-Cambridge-Waterloo, Ontario","Competition Act",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","National Defence Act",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Weapons trafficking",1.00,2.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Other prostitution",42.00,39.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Offensive weapons, explosives",4.00,1.00,1.00
"Kitchener-Cambridge-Waterloo, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Fail to appear",58.00,46.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Other violations related to gaming and betting",1.00,1.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Total drug violations",929.00,443.00,87.00
"Kitchener-Cambridge-Waterloo, Ontario","Offences relating to currency (Part XII Criminal Code)",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",1.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Criminal negligence causing bodily harm",1.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Cannabis, importation and exportation",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Proceeds of crime (Part XII.2 Criminal Code)",17.00,15.00,4.00
"Kitchener-Cambridge-Waterloo, Ontario","Total assaults against a peace officer",121.00,106.00,22.00
"Kitchener-Cambridge-Waterloo, Ontario","Total theft of motor vehicle",1698.00,92.00,32.00
"Kitchener-Cambridge-Waterloo, Ontario","Indecent acts",109.00,10.00,2.00
"Kitchener-Cambridge-Waterloo, Ontario","Extortion",7.00,3.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Possession, cocaine",146.00,131.00,2.00
"Kitchener-Cambridge-Waterloo, Ontario","Total property crime violations",20131.00,2199.00,660.00
"Kitchener-Cambridge-Waterloo, Ontario","Abduction under the age 14, not parent or guardian",4.00,3.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",1.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Dangerous operation, causing bodily harm",7.00,6.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Procuring",1.00,1.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Disturb the peace",69.00,20.00,1.00
"Kitchener-Cambridge-Waterloo, Ontario","Dangerous operation, causing death",2.00,1.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Other Criminal Code traffic violations",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Criminal harassment",242.00,67.00,1.00
"Kitchener-Cambridge-Waterloo, Ontario","Invasion of privacy (Part VI Criminal Code)",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Assault, level 1",1455.00,759.00,132.00
"Kitchener-Cambridge-Waterloo, Ontario","Fail to comply with order",321.00,265.00,22.00
"Kitchener-Cambridge-Waterloo, Ontario","Counterfeiting",77.00,29.00,10.00
"Kitchener-Cambridge-Waterloo, Ontario","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Unauthorized importing or exporting of weapons",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Driving while prohibited",92.00,88.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Total abduction",5.00,4.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Cocaine, importation and exportation",1.00,3.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Methylenedioxyamphetamine (ecstasy), trafficking",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Total forcible confinement or kidnapping",50.00,52.00,1.00
"Kitchener-Cambridge-Waterloo, Ontario","Possession of weapons",199.00,54.00,22.00
"Kitchener-Cambridge-Waterloo, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",37.00,34.00,6.00
"Kitchener-Cambridge-Waterloo, Ontario","Total mischief",3490.00,233.00,111.00
"Kitchener-Cambridge-Waterloo, Ontario","Total administration of justice violations",964.00,815.00,43.00
"Kitchener-Cambridge-Waterloo, Ontario","Total other Criminal Code traffic violations",275.00,258.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Using firearm in commission of offence",5.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Total other Criminal Code violations",1664.00,1113.00,102.00
"Kitchener-Cambridge-Waterloo, Ontario","Bankruptcy Act",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Possession, cannabis",644.00,191.00,64.00
"Kitchener-Cambridge-Waterloo, Ontario","Total theft under $5,000 (non-motor vehicle)",8205.00,170.00,48.00
"Kitchener-Cambridge-Waterloo, Ontario","Firearms documentation or administration",1.00,1.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Explosives causing death or bodily harm",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Total Criminal Code traffic violations",944.00,886.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Dangerous operation evading police, causing death",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Weapons possession contrary to order",7.00,4.00,2.00
"Kitchener-Cambridge-Waterloo, Ontario","Prisoner unlawfully at large",2.00,1.00,1.00
"Kitchener-Cambridge-Waterloo, Ontario","Mischief",3490.00,233.00,111.00
"Kitchener-Cambridge-Waterloo, Ontario","Cannabis, trafficking",24.00,20.00,8.00
"Kitchener-Cambridge-Waterloo, Ontario","Murder, first degree",1.00,1.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Total theft over $5,000 (non-motor vehicle)",107.00,20.00,3.00
"Kitchener-Cambridge-Waterloo, Ontario","Customs Act",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Other Controlled Drugs and Substances Act, trafficking",12.00,10.00,5.00
"Kitchener-Cambridge-Waterloo, Ontario","Cannabis, production",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Attempted murder",4.00,2.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Other sexual violations",12.00,2.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Offences against rights of property (Part IX Criminal Code)",29.00,9.00,2.00
"Kitchener-Cambridge-Waterloo, Ontario","Other violent violations",5.00,4.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Methylenedioxyamphetamine (ecstasy), possession",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Shoplifting over $5,000",2.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Total sexual violations against children",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",52.00,31.00,7.00
"Kitchener-Cambridge-Waterloo, Ontario","Homicide",7.00,7.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Total other assaults",26.00,14.00,4.00
"Kitchener-Cambridge-Waterloo, Ontario","Total other violations causing death",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Murder, second degree",5.00,6.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Theft $5,000 or under",4425.00,116.00,32.00
"Kitchener-Cambridge-Waterloo, Ontario","Offensive weapons, prohibited",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Bawdy house",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Offensive weapons, restricted",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Dangerous operation of motor vehicle evading police",15.00,7.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Methamphetamines (crystal meth), production",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Total breaking and entering",3559.00,255.00,131.00
"Kitchener-Cambridge-Waterloo, Ontario","Youth Criminal Justice Act",421.00,64.00,338.00
"Kitchener-Cambridge-Waterloo, Ontario","Income Tax Act",0.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Corrupting morals of a child",..,..,..
"Kitchener-Cambridge-Waterloo, Ontario","Total cannabis, trafficking, production or distribution",24.00,20.00,8.00
"Kitchener-Cambridge-Waterloo, Ontario","Sexual assault, level 2, weapon or bodily harm",1.00,0.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Unsafe storage of firearms",2.00,2.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Corrupting morals",1.00,1.00,0.00
"Kitchener-Cambridge-Waterloo, Ontario","Abduction under the age 14 contravening a custody order",1.00,1.00,0.00
"Toronto, Ontario","Youth Criminal Justice Act",478.00,142.00,262.00
"Toronto, Ontario","Total breaking and entering",21431.00,1690.00,627.00
"Toronto, Ontario","Corrupting morals of a child",0.00,0.00,0.00
"Toronto, Ontario","Income Tax Act",5.00,0.00,0.00
"Toronto, Ontario","Total cannabis, trafficking, production or distribution",1663.00,1254.00,218.00
"Toronto, Ontario","Sexual assault, level 2, weapon or bodily harm",67.00,26.00,7.00
"Toronto, Ontario","Unsafe storage of firearms",87.00,21.00,0.00
"Toronto, Ontario","Abduction under the age 14 contravening a custody order",14.00,4.00,0.00
"Toronto, Ontario","Corrupting morals",17.00,1.00,0.00
"Toronto, Ontario","Bawdy house",45.00,122.00,1.00
"Toronto, Ontario","Offensive weapons, prohibited",6.00,3.00,2.00
"Toronto, Ontario","Theft $5,000 or under",31673.00,1333.00,304.00
"Toronto, Ontario","Dangerous operation of motor vehicle evading police",128.00,101.00,0.00
"Toronto, Ontario","Offensive weapons, restricted",9.00,1.00,0.00
"Toronto, Ontario","Infanticide",0.00,0.00,0.00
"Toronto, Ontario","Methamphetamines (crystal meth), production",0.00,0.00,0.00
"Toronto, Ontario","Incest",0.00,0.00,0.00
"Toronto, Ontario","Total other violations causing death",7.00,5.00,0.00
"Toronto, Ontario","Total other assaults",1179.00,679.00,82.00
"Toronto, Ontario","Murder, second degree",41.00,48.00,5.00
"Toronto, Ontario","Sexual exploitation",0.00,0.00,0.00
"Toronto, Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",805.00,371.00,67.00
"Toronto, Ontario","Total sexual violations against children",9.00,0.00,0.00
"Toronto, Ontario","Homicide",104.00,86.00,8.00
"Toronto, Ontario","Attempted murder",179.00,125.00,19.00
"Toronto, Ontario","Customs Act",10.00,0.00,0.00
"Toronto, Ontario","Other Controlled Drugs and Substances Act, trafficking",252.00,263.00,30.00
"Toronto, Ontario","Cannabis, production",118.00,18.00,0.00
"Toronto, Ontario","Total theft over $5,000 (non-motor vehicle)",2633.00,205.00,15.00
"Toronto, Ontario","Offences against rights of property (Part IX Criminal Code)",274.00,186.00,81.00
"Toronto, Ontario","Other sexual violations",146.00,31.00,6.00
"Toronto, Ontario","Other violent violations",104.00,43.00,10.00
"Toronto, Ontario","Methylenedioxyamphetamine (ecstasy), possession",0.00,0.00,0.00
"Toronto, Ontario","Shoplifting over $5,000",16.00,4.00,0.00
"Toronto, Ontario","Prisoner unlawfully at large",319.00,155.00,13.00
"Toronto, Ontario","Mischief",22608.00,1474.00,452.00
"Toronto, Ontario","Weapons possession contrary to order",88.00,72.00,11.00
"Toronto, Ontario","Cannabis, trafficking",1307.00,1212.00,216.00
"Toronto, Ontario","Murder, first degree",58.00,34.00,3.00
"Toronto, Ontario","Total Criminal Code traffic violations",12409.00,7536.00,0.00
"Toronto, Ontario","Participate in activities of criminal organization",0.00,0.00,0.00
"Toronto, Ontario","Dangerous operation evading police, causing death",0.00,0.00,0.00
"Toronto, Ontario","Total theft under $5,000 (non-motor vehicle)",67810.00,7589.00,1149.00
"Toronto, Ontario","Firearms documentation or administration",11.00,0.00,1.00
"Toronto, Ontario","Possession, cannabis",5534.00,2888.00,530.00
"Toronto, Ontario","Explosives causing death or bodily harm",0.00,0.00,0.00
"Toronto, Ontario","Total other Criminal Code violations",23915.00,15085.00,2336.00
"Toronto, Ontario","Using firearm in commission of offence",23.00,13.00,2.00
"Toronto, Ontario","Bankruptcy Act",38.00,1.00,0.00
"Toronto, Ontario","Utter threats to property or animal",0.00,0.00,0.00
"Toronto, Ontario","Property or service for terrorist activity",0.00,0.00,0.00
"Toronto, Ontario","Total forcible confinement or kidnapping",675.00,569.00,70.00
"Toronto, Ontario","Methylenedioxyamphetamine (ecstasy), trafficking",0.00,0.00,0.00
"Toronto, Ontario","Cocaine, importation and exportation",71.00,26.00,1.00
"Toronto, Ontario","Total abduction",59.00,10.00,0.00
"Toronto, Ontario","Canada Shipping Act",85.00,77.00,3.00
"Toronto, Ontario","Driving while prohibited",322.00,321.00,0.00
"Toronto, Ontario","Total mischief",22608.00,1474.00,452.00
"Toronto, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",761.00,374.00,35.00
"Toronto, Ontario","Possession of weapons",1957.00,911.00,435.00
"Toronto, Ontario","Total other Criminal Code traffic violations",6398.00,1834.00,0.00
"Toronto, Ontario","Total administration of justice violations",17476.00,11715.00,1605.00
"Toronto, Ontario","Fail to comply with order",6549.00,4647.00,1102.00
"Toronto, Ontario","Assault, level 1",20141.00,9139.00,1238.00
"Toronto, Ontario","Dangerous operation evading police, causing bodily harm",10.00,6.00,0.00
"Toronto, Ontario","Unauthorized importing or exporting of weapons",8.00,3.00,0.00
"Toronto, Ontario","Counterfeiting",300.00,154.00,78.00
"Toronto, Ontario","Criminal harassment",3208.00,1036.00,44.00
"Toronto, Ontario","Participate in activity of terrorist group",0.00,0.00,0.00
"Toronto, Ontario","Freezing of property, disclosure or audit",0.00,0.00,0.00
"Toronto, Ontario","Invasion of privacy (Part VI Criminal Code)",3.00,2.00,0.00
"Toronto, Ontario","Firearms Act",3.00,0.00,0.00
"Toronto, Ontario","Total property crime violations",152460.00,18950.00,3702.00
"Toronto, Ontario","Dangerous operation, causing bodily harm",64.00,62.00,0.00
"Toronto, Ontario","Abduction under the age 14, not parent or guardian",16.00,0.00,0.00
"Toronto, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",46.00,9.00,0.00
"Toronto, Ontario","Dangerous operation, causing death",8.00,6.00,0.00
"Toronto, Ontario","Procuring",17.00,9.00,1.00
"Toronto, Ontario","Disturb the peace",661.00,307.00,26.00
"Toronto, Ontario","Other Criminal Code traffic violations",7.00,2.00,0.00
"Toronto, Ontario","Total assaults against a peace officer",1201.00,1008.00,114.00
"Toronto, Ontario","Proceeds of crime (Part XII.2 Criminal Code)",24.00,2.00,1.00
"Toronto, Ontario","Cannabis, importation and exportation",238.00,24.00,2.00
"Toronto, Ontario","Total theft of motor vehicle",16441.00,493.00,249.00
"Toronto, Ontario","Extortion",204.00,107.00,35.00
"Toronto, Ontario","Indecent acts",513.00,142.00,0.00
"Toronto, Ontario","Possession, cocaine",1564.00,1250.00,58.00
"Toronto, Ontario","Fail to appear",6558.00,4092.00,357.00
"Toronto, Ontario","Other violations related to gaming and betting",25.00,35.00,0.00
"Toronto, Ontario","Trafficking in persons",0.00,0.00,0.00
"Toronto, Ontario","Total drug violations",11968.00,8042.00,1006.00
"Toronto, Ontario","Criminal negligence causing bodily harm",30.00,17.00,4.00
"Toronto, Ontario","Offences relating to currency (Part XII Criminal Code)",13.00,0.00,0.00
"Toronto, Ontario","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",33.00,8.00,7.00
"Toronto, Ontario","Competition Act",0.00,0.00,0.00
"Toronto, Ontario","National Defence Act",0.00,0.00,0.00
"Toronto, Ontario","Weapons trafficking",12.00,9.00,0.00
"Toronto, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",39.00,5.00,2.00
"Toronto, Ontario","Offensive weapons, explosives",10.00,7.00,0.00
"Toronto, Ontario","Other prostitution",612.00,601.00,6.00
"Toronto, Ontario","Offences against public order (Part II Criminal Code)",90.00,21.00,3.00
"Toronto, Ontario","Obtains or communicates with a person under age 18 for purpose of sex",2.00,1.00,0.00
"Toronto, Ontario","Total weapons violations",2254.00,1035.00,450.00
"Toronto, Ontario","Obstruct public or peace officer",901.00,577.00,54.00
"Toronto, Ontario","Impaired operation, causing bodily harm",32.00,31.00,0.00
"Toronto, Ontario","Voyeurism",0.00,0.00,0.00
"Toronto, Ontario","Hostage-taking",1.00,1.00,0.00
"Toronto, Ontario","Unlawfully causing bodily harm",7.00,3.00,0.00
"Toronto, Ontario","Methamphetamines (crystal meth), trafficking",0.00,0.00,0.00
"Toronto, Ontario","Total fail to stop or remain",4702.00,196.00,0.00
"Toronto, Ontario","Total robbery",6636.00,1214.00,1206.00
"Toronto, Ontario","Sexual assault, level 1",2610.00,1055.00,182.00
"Toronto, Ontario","Fraud",14823.00,3836.00,229.00
"Toronto, Ontario","Breaking and entering",21431.00,1690.00,627.00
"Toronto, Ontario","Total possession of stolen property",5972.00,3634.00,946.00
"Toronto, Ontario","Pointing a firearm",172.00,43.00,8.00
"Toronto, Ontario","Total violent Criminal Code violations",55034.00,21787.00,4316.00
"Toronto, Ontario","Intimidation of a justice system participant or a journalist",5.00,3.00,0.00
"Toronto, Ontario","Child pornography",129.00,47.00,1.00
"Toronto, Ontario","Cocaine, trafficking",1570.00,1879.00,97.00
"Toronto, Ontario","Theft over $5,000",1775.00,181.00,14.00
"Toronto, Ontario","Total, all violations",257416.00,72305.00,11642.00
"Toronto, Ontario","Invitation to sexual touching",0.00,0.00,0.00
"Toronto, Ontario","Total firearms, use of, discharge, pointing",243.00,75.00,14.00
"Toronto, Ontario","Total other Federal Statutes",1152.00,763.00,20.00
"Toronto, Ontario","Indecent/Harassing communications",2656.00,49.00,2.00
"Toronto, Ontario","Living off the avails of prostitution of a person under age 18",2.00,2.00,0.00
"Toronto, Ontario","Heroin, trafficking",28.00,41.00,0.00
"Toronto, Ontario","Forcible confinement or kidnapping",675.00,569.00,70.00
"Toronto, Ontario","Sexual interference",0.00,0.00,0.00
"Toronto, Ontario","Assault, level 2, weapon or bodily harm",7139.00,4065.00,856.00
"Toronto, Ontario","Methamphetamines (crystal meth), possession",0.00,0.00,0.00
"Toronto, Ontario","Trespass at night",127.00,28.00,6.00
"Toronto, Ontario","Commit offence for criminal organization",1.00,1.00,0.00
"Toronto, Ontario","Arson",742.00,29.00,35.00
"Toronto, Ontario","All other Criminal Code (includes Part XII.1 Criminal Code)",97.00,15.00,1.00
"Toronto, Ontario","Other federal statutes",138.00,48.00,1.00
"Toronto, Ontario","Impaired operation, failure to provide breath sample",361.00,345.00,0.00
"Toronto, Ontario","Abduction under age 14, by parent or guardian",21.00,6.00,0.00
"Toronto, Ontario","Shoplifting $5,000 or under",12208.00,6084.00,788.00
"Toronto, Ontario","Total other violations",2417.00,1092.00,168.00
"Toronto, Ontario","Criminal negligence causing death",6.00,5.00,0.00
"Toronto, Ontario","Attempts, conspiracies, accessories (Part XIII Criminal Code)",40.00,23.00,4.00
"Toronto, Ontario","Impaired operation, failure to provide blood sample",5.00,5.00,0.00
"Toronto, Ontario","Impaired operation, causing death",10.00,10.00,0.00
"Toronto, Ontario","Firearm transfers or serial numbers",10.00,0.00,0.00
"Toronto, Ontario","Assault, level 3, aggravated",622.00,331.00,94.00
"Toronto, Ontario","Dangerous operation of motor vehicle, vessel or aircraft",1157.00,1140.00,0.00
"Toronto, Ontario","Total Federal Statute violations",13598.00,8947.00,1288.00
"Toronto, Ontario","Sexual assault, level 3, aggravated",18.00,11.00,0.00
"Toronto, Ontario","Total impaired driving",6011.00,5702.00,0.00
"Toronto, Ontario","Impaired operation of motor vehicle, vessel or aircraft",5603.00,5311.00,0.00
"Toronto, Ontario","Other assaults",1142.00,659.00,78.00
"Toronto, Ontario","Other Controlled Drugs and Substances Act, possession",770.00,337.00,67.00
"Toronto, Ontario","Anal intercourse",0.00,0.00,0.00
"Toronto, Ontario","Removal of children from Canada",0.00,0.00,0.00
"Toronto, Ontario","Theft $5,000 or under from a motor vehicle",23929.00,172.00,57.00
"Toronto, Ontario","Excise Act",154.00,11.00,0.00
"Toronto, Ontario","Betting house",0.00,0.00,0.00
"Toronto, Ontario","Robbery",6636.00,1214.00,1206.00
"Toronto, Ontario","Breach of probation",3429.00,2511.00,84.00
"Toronto, Ontario","Luring a child via a computer",9.00,0.00,0.00
"Toronto, Ontario","Canada Health Act",1.00,0.00,0.00
"Toronto, Ontario","Heroin, possession",35.00,34.00,0.00
"Toronto, Ontario","Total other violent violations",319.00,98.00,17.00
"Toronto, Ontario","Other violations against the administration of law and justice (Part IV Criminal Code)",575.00,295.00,33.00
"Toronto, Ontario","Uttering threats",7758.00,2099.00,328.00
"Toronto, Ontario","Theft over $5,000 from a motor vehicle",842.00,20.00,1.00
"Toronto, Ontario","Heroin, importation and exportation",24.00,12.00,0.00
"Toronto, Ontario","Conspire to commit murder",5.00,6.00,0.00
"Toronto, Ontario","Total cocaine, trafficking, production or distribution",1641.00,1905.00,98.00
"Toronto, Ontario","Other Controlled Drugs and Substances Act, importation and exportation",457.00,58.00,5.00
"Toronto, Ontario","Facilitate terrorist activity",0.00,0.00,0.00
"Toronto, Ontario","Other related violations causing death",1.00,0.00,0.00
"Toronto, Ontario","Manslaughter",5.00,4.00,0.00
"Toronto, Ontario","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",87.00,19.00,7.00
"Toronto, Ontario","Other offensive weapons",56.00,8.00,1.00
"Toronto, Ontario","Gaming house",2.00,0.00,0.00
"Toronto, Ontario","Escape or helps to escape from lawful custody",46.00,15.00,16.00
"Toronto, Ontario","Total prostitution",678.00,735.00,8.00
"Toronto, Ontario","Discharge firearm with intent",48.00,19.00,4.00
"Toronto, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",85.00,18.00,2.00
"Toronto, Ontario","Arson, disregard for human life",58.00,14.00,1.00
"Toronto, Ontario","Total Immigration and Refugee Protection Act",718.00,626.00,16.00
"Toronto, Ontario","Total, all Criminal Code violations (including traffic)",243818.00,63358.00,10354.00
"Toronto, Ontario","Instruct offence for criminal organization",0.00,0.00,0.00
"Toronto, Ontario","Disorderly houses, gaming and betting",0.00,0.00,0.00
"Toronto, Ontario","Abduction under the age 16",8.00,0.00,0.00
"Toronto, Ontario","Total, all Criminal Code violations (excluding traffic)",231409.00,55822.00,10354.00
"Toronto, Ontario","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00
"Edmonton, Alberta","Total other Federal Statutes",114.00,20.00,0.00
"Edmonton, Alberta","Invitation to sexual touching",0.00,0.00,0.00
"Edmonton, Alberta","Total firearms, use of, discharge, pointing",44.00,15.00,2.00
"Edmonton, Alberta","Total, all violations",114252.00,24646.00,3717.00
"Edmonton, Alberta","Assault, level 2, weapon or bodily harm",1743.00,711.00,171.00
"Edmonton, Alberta","Sexual interference",0.00,0.00,0.00
"Edmonton, Alberta","Forcible confinement or kidnapping",111.00,78.00,5.00
"Edmonton, Alberta","Heroin, trafficking",1.00,1.00,0.00
"Edmonton, Alberta","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00
"Edmonton, Alberta","Indecent/Harassing communications",400.00,8.00,0.00
